"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","locusName","Pathways","Pathways_Desc","GODescription","class","Description","GO","KOG","KO","Pfam","Panther","Best-hit-arabi-defline"
"59","Manes.03G207600.v8.1",45.7895331025429,0.460431221229169,0.0482308182368849,9.54641115495424,1.34267026047073e-21,4.46881625506163e-19,"Manes.03G207600","","","",NA,"(1 of 5) PF13668 - Ferritin-like domain (Ferritin_2)","","","","PF13668","PTHR31694 PTHR31694:SF4","(1 of 2) PF13668 - Ferritin-like domain (Ferritin_2)"
"60","Manes.03G173700.v8.1",57.7167845728962,0.577512411478706,0.0606236600137077,9.5261884773721,1.63164093684722e-21,5.34008884614482e-19,"Manes.03G173700","PWY-6927","chlorophyll <i>a</i> degradation II","",NA,"(1 of 1) PTHR33428//PTHR33428:SF1 - FAMILY NOT NAMED // CHLOROPHYLLASE-2, CHLOROPLASTIC","","","K08099","PF12695","PTHR33428 PTHR33428:SF1","chlorophyllase 2"
"61","Manes.04G149500.v8.1",190.364045071179,0.52006007695823,0.0546605094534991,9.51436571224526,1.82824788070327e-21,5.88545961202788e-19,"Manes.04G149500","","","vacuole organization; phosphatidylinositol-3-phosphate biosynthetic process; phosphoric ester hydrolase activity",NA,"(1 of 2) PTHR11200//PTHR11200:SF122 - INOSITOL 5-PHOSPHATASE // PHOSPHOINOSITIDE PHOSPHATASE SAC3-RELATED","GO:0007033 GO:0036092 GO:0042578","","","PF02383","PTHR11200 PTHR11200:SF122","Phosphoinositide phosphatase family protein"
"62","Manes.10G141533.v8.1",23.4066281816509,1.28457014035549,0.135438815923061,9.48450509996498,2.43535939231441e-21,7.71341167530292e-19,"Manes.10G141533","","","ADP binding",NA,"(1 of 86) PTHR23155//PTHR23155:SF563 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED","GO:0043531","","","PF00931","PTHR23155 PTHR23155:SF563",""
"63","Manes.05G064500.v8.1",7.57719802705464,1.39203269696655,0.148026213442441,9.40396072150991,5.25469181131018e-21,1.63787909680473e-18,"Manes.05G064500","","","",NA,"","","","","","",""
"64","Manes.05G063000.v8.1",2154.9826204914,0.615410201359454,0.0656348017540748,9.37627881722439,6.83422019285575e-21,2.09693096761107e-18,"Manes.05G063000","","","protein binding; zinc ion binding",NA,"(1 of 3) K16275 - E3 ubiquitin-protein ligase BAH [EC:6.3.2.19] (BAH, NLA)","GO:0005515 GO:0008270","","K16275","PF03105 PF13920","PTHR23041 PTHR23041:SF64","SPX (SYG1/Pho81/XPR1) domain-containing protein"
"65","Manes.11G060900.v8.1",13.6342928042601,1.06602623844367,0.113884771885552,9.36056876432057,7.93086033310558e-21,2.39597391324914e-18,"Manes.11G060900","","","",NA,"","","","","","",""
"66","Manes.14G119700.v8.1",283.843583329115,0.342625133069197,0.0370858648079029,9.23869875608736,2.49513032250771e-20,7.42376880955818e-18,"Manes.14G119700","","","protein binding",NA,"(1 of 1) KOG2561 - Adaptor protein NUB1, contains UBA domain","GO:0005515","KOG2561","","PF00240 PF00627","PTHR12948 PTHR12948:SF3","ubiquitin-associated (UBA)/TS-N domain-containing protein"
"67","Manes.03G020500.v8.1",84.0417914635812,0.974767888049733,0.105895348092306,9.20501141561055,3.41634911926175e-20,1.00129623365587e-17,"Manes.03G020500","","","DNA-binding transcription factor activity; nucleus; regulation of DNA-templated transcription; sequence-specific DNA binding",NA,"(1 of 2) PTHR10015//PTHR10015:SF187 - HEAT SHOCK TRANSCRIPTION FACTOR // HEAT STRESS TRANSCRIPTION FACTOR C-1","GO:0003700 GO:0005634 GO:0006355 GO:0043565","","","PF00447","PTHR10015 PTHR10015:SF187","heat shock transcription factor  C1"
"68","Manes.09G170800.v8.1",18.8039394799744,0.683661876023595,0.0745241409529697,9.17369683543266,4.5706920931089e-20,1.31992177400558e-17,"Manes.09G170800","","","",NA,"(1 of 4) KOG1727 - Microtubule-binding protein (translationally controlled tumor protein)","","KOG1727","","PF00838","PTHR11991","Methionine sulfoxide reductase (MSS4-like) family protein"
"69","Manes.08G020700.v8.1",67.1969207011615,0.680265206657071,0.0742363760269788,9.16350235644384,5.02397080379115e-20,1.42979296629053e-17,"Manes.08G020700","","","DNA-binding transcription factor activity; nucleus; regulation of DNA-templated transcription; sequence-specific DNA binding",NA,"(1 of 2) PTHR10015:SF164 - HEAT STRESS TRANSCRIPTION FACTOR A-3","GO:0003700 GO:0005634 GO:0006355 GO:0043565","KOG0627","K09419","PF00447","PTHR10015 PTHR10015:SF164","heat shock transcription factor A3"
"70","Manes.08G156081.v8.1",164.96477663404,0.351438817525924,0.038457444442574,9.13838198611209,6.33936641578583e-20,1.77837340438266e-17,"Manes.08G156081","","","protein binding; zinc ion binding",NA,"(1 of 2) PTHR14155:SF180 - RING/U-BOX DOMAIN-CONTAINING PROTEIN-RELATED","GO:0005515 GO:0008270","","","PF13639","PTHR14155 PTHR14155:SF180","RING/U-box superfamily protein"
