"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","locusName","Pathways","Pathways_Desc","GODescription","class","Description","GO","KOG","KO","Pfam","Panther","Best-hit-arabi-defline"
"11","Manes.10G087600.v8.1",48.0551566566418,0.283758607590857,0.0520498673086267,5.45166822248223,4.98994874463014e-08,8.90796577257291e-05,"Manes.10G087600","","","protein binding; signal transduction; ADP binding",NA,"(1 of 36) PTHR11017//PTHR11017:SF162 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED","GO:0005515 GO:0007165 GO:0043531","KOG4658","","PF00931 PF13676","PTHR11017 PTHR11017:SF162",""
"12","Manes.01G016300.v8.1",398.767103825929,-0.370809443486747,0.0686654816094077,-5.40023072431116,6.65552426351153e-08,0.000108912108302147,"Manes.01G016300","TRNA-CHARGING-PWY","tRNA charging","nucleotide binding; aminoacyl-tRNA ligase activity; tyrosine-tRNA ligase activity; ATP binding; tRNA aminoacylation for protein translation",NA,"(1 of 3) K01866 - tyrosyl-tRNA synthetase (YARS, tyrS)","GO:0000166 GO:0004812 GO:0004831 GO:0005524 GO:0006418","KOG2144","K01866","PF00579","PTHR11946 PTHR11946:SF53","Tyrosyl-tRNA synthetase, class Ib, bacterial/mitochondrial"
"13","Manes.02G199300.v8.1",19.2271656690964,-0.543299876153329,0.103559624123503,-5.24625191286326,1.55224626120963e-07,0.000233070734360251,"Manes.02G199300","","","protein kinase activity; protein tyrosine kinase activity; protein binding; ATP binding; protein phosphorylation",NA,"(1 of 2) PTHR27000//PTHR27000:SF97 - FAMILY NOT NAMED // LEUCINE-RICH RECEPTOR-LIKE PROTEIN KINASE","GO:0004672 GO:0004713 GO:0005515 GO:0005524 GO:0006468","KOG1187","","PF00069 PF00560 PF08263 PF13855","PTHR27000 PTHR27000:SF97","Leucine-rich receptor-like protein kinase family protein"
"14","Manes.06G079900.v8.1",191.076807318017,0.193330165595614,0.0369396023830126,5.233682907332,1.66165416359093e-07,0.000233070734360251,"Manes.06G079900","PWY-7511","protein ubiquitylation","protein binding; zinc ion binding",NA,"(1 of 4) PTHR22763//PTHR22763:SF8 - RING ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED","GO:0005515 GO:0008270","KOG2930","","PF13639","PTHR22763 PTHR22763:SF8","RING/U-box superfamily protein"
"15","Manes.06G066900.v8.1",23.1797643288689,-0.594506566086972,0.116790160913149,-5.09038228424974,3.57342354615188e-07,0.000467808787838563,"Manes.06G066900","","","",NA,"","","","","","PTHR36715 PTHR36715:SF1",""
"16","Manes.02G174100.v8.1",633.331136965393,-0.393548017353528,0.0782718285990508,-5.02796503413108,4.95712235089351e-07,0.000510268782377521,"Manes.02G174100","","","",NA,"(1 of 2) PTHR10791:SF44 - BIDIRECTIONAL SUGAR TRANSPORTER SWEET1","","KOG1623","K15382","PF03083","PTHR10791 PTHR10791:SF44","Nodulin MtN3 family protein"
"17","Manes.10G113400.v8.1",9.46488804975155,-0.889760911536435,0.178238331331947,-4.99197285391639,5.97656566414574e-07,0.000510268782377521,"Manes.10G113400","PWY-6842","glutathione-mediated detoxification II","protein binding",NA,"(1 of 5) PTHR11260//PTHR11260:SF327 - GLUTATHIONE S-TRANSFERASE, GST, SUPERFAMILY, GST DOMAIN CONTAINING // SUBFAMILY NOT NAMED","GO:0005515","KOG0406","K00799","PF00043 PF02798","PTHR11260 PTHR11260:SF327",""
"18","Manes.11G082579.v8.1",516.497061857783,-0.552039442777362,0.110226968403733,-5.00820670995308,5.49395132964534e-07,0.000510268782377521,"Manes.11G082579","PWY-6367; PWY-7039; PWY-6351; LIPASYN-PWY","D-<i>myo</i>-inositol-5-phosphate metabolism; phosphatidate metabolism, as a signaling molecule; D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis; phospholipases","",NA,"(1 of 1) 4.6.1.13 - Phosphatidylinositol diacylglycerol-lyase / Phosphatidylinositol phospholipase C","","KOG4306","","PF00388","PTHR13593 PTHR13593:SF35","PLC-like phosphodiesterases superfamily protein"
"19","Manes.13G068000.v8.1",1626.67157569431,0.20917165997076,0.0414487880287132,5.04650847271718,4.49956948208017e-07,0.000510268782377521,"Manes.13G068000","","","aspartic-type endopeptidase activity; proteolysis; lipid metabolic process; lysosome; sphingolipid metabolic process",NA,"(1 of 7) 3.4.23.40 - Phytepsin","GO:0004190 GO:0006508 GO:0006629","KOG1339","K08245","PF00026 PF03489 PF05184","PTHR13683 PTHR13683:SF286",""
"20","Manes.14G024400.v8.1",112.476829559097,0.435366163132687,0.0871831958690241,4.99369355290372,5.92353628157845e-07,0.000510268782377521,"Manes.14G024400","PWY-7601; PWY-6433; PWY-7619; PWY-7606; PWY-5080; PWY-7036; PWY-6598; PWY-7726","arachidonate biosynthesis IV (8-detaturase, lower eukaryotes); hydroxylated fatty acid biosynthesis (plants); juniperonate biosynthesis; docosahexaenoate biosynthesis III (6-desaturase, mammals); very long chain fatty acid biosynthesis I; very long chain fatty acid biosynthesis II; sciadonate biosynthesis; (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate biosynthesis (6-desaturase)","metabolic process; oxidoreductase activity",NA,"(1 of 4) K19329 - WW domain-containing oxidoreductase (WWOX)","GO:0008152 GO:0016491","KOG1208","K19329","PF00106","PTHR24320 PTHR24320:SF71","NAD(P)-binding Rossmann-fold superfamily protein"
"21","Manes.15G140300.v8.1",759.520935111548,-0.679736527197094,0.135262719964699,-5.02530577068457,5.02631045202992e-07,0.000510268782377521,"Manes.15G140300","","","",NA,"(1 of 1) PTHR33122:SF8 - NON-SPECIFIC LIPID-TRANSFER PROTEIN","","","","PF14368","PTHR33122 PTHR33122:SF8","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein"
"22","Manes.16G069100.v8.1",69.3659867009187,0.38305554395904,0.0762486623795655,5.02376739479299,5.06675977870865e-07,0.000510268782377521,"Manes.16G069100","","","",NA,"(1 of 20) PF04570 - zinc-finger of the FCS-type, C2-C2 (zf-FLZ)","","","","PF04570","PTHR33059 PTHR33059:SF15","Protein of unknown function (DUF581)"
"23","Manes.16G081500.v8.1",2.64580378816602,1.17165790904105,0.233584212484716,5.01599785609532,5.27589168229607e-07,0.000510268782377521,"Manes.16G081500","","","DNA-binding transcription factor activity; nucleus; regulation of DNA-templated transcription; sequence-specific DNA binding",NA,"(1 of 2) PTHR10015:SF186 - HEAT STRESS TRANSCRIPTION FACTOR A-2-RELATED","GO:0003700 GO:0005634 GO:0006355 GO:0043565","KOG0627","","PF00447","PTHR10015 PTHR10015:SF186","heat shock transcription factor A2"
"24","Manes.01G034900.v8.1",1.73040170409004,1.27264210211044,0.255448347380035,4.98199387532972,6.29324273034927e-07,0.000514918364566119,"Manes.01G034900","","","calcium ion binding",NA,"(1 of 7) PTHR10891:SF574 - CALCIUM-BINDING PROTEIN CML30-RELATED","GO:0005509","KOG0027","","PF13405","PTHR10891 PTHR10891:SF574",""
"25","Manes.11G075100.v8.1",378.858068603578,-1.10678087649508,0.223297152465904,-4.95653824633557,7.17602467100261e-07,0.000563662385857913,"Manes.11G075100","PWY1F-FLAVSYN; PWY-6787","flavonoid biosynthesis; flavonoid biosynthesis (in equisetum)","lipid biosynthetic process; biosynthetic process; acyltransferase activity, transferring groups other than amino-acyl groups",NA,"(1 of 5) K00660 - chalcone synthase (CHS)","GO:0008610 GO:0009058 GO:0016747","","K00660","PF00195 PF08541","PTHR11877 PTHR11877:SF27","Chalcone and stilbene synthase family protein"
"26","Manes.02G110400.v8.1",17.183609181442,-0.744378771857062,0.150505317628432,-4.94586359861905,7.58070288100495e-07,0.00057254716336267,"Manes.02G110400","","","",NA,"","","","","","PTHR33872 PTHR33872:SF1",""
"27","Manes.04G106200.v8.1",12.5092025512319,0.992479617141492,0.201968470096035,4.91403245600451,8.9221969793299e-07,0.000625732793153933,"Manes.04G106200","PWY-112; PWY-5203","lupeol biosynthesis; soybean saponin I biosynthesis","catalytic activity; intramolecular transferase activity",NA,"(1 of 2) 5.4.99.39//5.4.99.41 - Beta-amyrin synthase / 2,3-oxidosqualene beta-amyrin cyclase // Lupeol synthase","GO:0003824 GO:0016866","","K15813","PF00432","PTHR11764 PTHR11764:SF18",""
"28","Manes.18G126800.v8.1",669.32313756595,-0.213381783342735,0.0434220203519909,-4.91413761066397,8.91741016374147e-07,0.000625732793153933,"Manes.18G126800","","","",NA,"","","","","","PTHR36781",""
"29","Manes.02G040000.v8.1",4.09019109237193,-0.998504641607028,0.203845561315483,-4.89833889520746,9.66502353619943e-07,0.000654455404070166,"Manes.02G040000","","","membrane; transmembrane transporter activity",NA,"(1 of 62) PF00892 - EamA-like transporter family (EamA)","GO:0016020 GO:0016021 GO:0022857","","","PF00892","PTHR31218 PTHR31218:SF14","Nodulin MtN21 /EamA-like transporter family protein"
"30","Manes.14G136021.v8.1",36.1655073144548,-2.27940155218774,0.467478746076341,-4.8759469201954,1.08287726480131e-06,0.000708815361630112,"Manes.14G136021","","","",NA,"","","","","","",""
"31","Manes.02G084100.v8.1",5.64365329014062,-0.794492459097774,0.163318071112224,-4.86469411307117,1.14633954560986e-06,0.000725735367216647,"Manes.02G084100","","","",NA,"","","","","","",""
"32","Manes.10G060650.v8.1",20084.2714433558,-0.310542519832519,0.0639170513879003,-4.85852386944284,1.18264153134047e-06,0.000725735367216647,"Manes.10G060650","","","heat shock protein binding; unfolded protein binding",NA,"(1 of 6) K09503 - DnaJ homolog subfamily A member 2 (DNAJA2)","GO:0031072 GO:0051082","KOG0712","K09503","PF00226 PF00684 PF01556","PTHR24078 PTHR24078:SF237","DNAJ homologue 3"
"33","Manes.04G094200.v8.1",14.9825871152765,-1.45805234424732,0.300506884208297,-4.85197651324576,1.22237101798329e-06,0.000727384838792057,"Manes.04G094200","PWY1F-FLAVSYN; PWY-6787","flavonoid biosynthesis; flavonoid biosynthesis (in equisetum)","lipid biosynthetic process; biosynthetic process; acyltransferase activity, transferring groups other than amino-acyl groups",NA,"(1 of 5) K00660 - chalcone synthase (CHS)","GO:0008610 GO:0009058 GO:0016747","","K00660","PF00195 PF08541","PTHR11877 PTHR11877:SF27","Chalcone and stilbene synthase family protein"
"34","Manes.18G085600.v8.1",52.9464816098512,-0.682765703807364,0.140975268031251,-4.84315946578667,1.27790646124714e-06,0.00073806615233853,"Manes.18G085600","","","electron transfer activity",NA,"(1 of 1) PTHR33021:SF9 - BASIC BLUE PROTEIN","GO:0009055","","","PF02298","PTHR33021 PTHR33021:SF9",""
"35","Manes.07G128800.v8.1",57.3836830664159,0.506644781762093,0.105201214812639,4.81595942275398,1.46494293107717e-06,0.000821916695358925,"Manes.07G128800","","","",NA,"(1 of 2) PTHR34953:SF1 - ALPHA/BETA HYDROLASE RELATED PROTEIN","","","","PF10457","PTHR34953 PTHR34953:SF1","Alpha/beta hydrolase related protein"
"36","Manes.01G001900.v8.1",250.820708659129,-0.303995986856302,0.0634697494134167,-4.78962008934671,1.67097372598431e-06,0.000911469751587607,"Manes.01G001900","","","",NA,"(1 of 1) PTHR21654//PTHR21654:SF13 - FAMILY NOT NAMED // TRIHELIX TRANSCRIPTION FACTOR GTL1","","KOG4282","","PF13837","PTHR21654 PTHR21654:SF13","GT-2-like 1"
"37","Manes.14G042600.v8.1",231.880273199618,-0.348775437816386,0.0729052015257441,-4.78395821583769,1.71876428573271e-06,0.000912199304836031,"Manes.14G042600","","","peroxidase activity; calcium ion binding; membrane; oxidoreductase activity; oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor",NA,"(1 of 2) PTHR11972:SF64 - RESPIRATORY BURST OXIDASE HOMOLOG PROTEIN A-RELATED","GO:0004601 GO:0005509 GO:0016020 GO:0016491 GO:0050664 GO:0055114","","K13447","PF01794 PF08022 PF08030 PF08414","PTHR11972 PTHR11972:SF64",""
"38","Manes.03G032100.v8.1",95.716700530206,-0.27909138637714,0.0584641464419651,-4.77371865257936,1.80854993739236e-06,0.000934591976857203,"Manes.03G032100","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG1187","","PF00069","PTHR27001 PTHR27001:SF230",""
"39","Manes.02G200100.v8.1",69.4714078613544,0.259075788434607,0.0544918076971651,4.7543988607316,1.99037749247983e-06,0.00100218058512375,"Manes.02G200100","","","",NA,"(1 of 2) PTHR31745:SF1 - SINGLE-STRANDED DNA-BINDING PROTEIN WHY2, MITOCHONDRIAL","","","","PF08536","PTHR31745 PTHR31745:SF1","WHIRLY 2"
"40","Manes.14G060700.v8.1",500.014446202108,0.327675876460546,0.0690457987038986,4.74577574032819,2.07708741696855e-06,0.00101969414017528,"Manes.14G060700","","","protein binding; zinc ion binding",NA,"(1 of 2) K17987 - next to BRCA1 gene 1 protein (NBR1)","GO:0005515 GO:0008270","KOG4351","K17987","PF00564 PF00569 PF16158","PTHR20930 PTHR20930:SF0","ubiquitin-associated (UBA)/TS-N domain-containing protein / octicosapeptide/Phox/Bemp1 (PB1) domain-containing protein"
"41","Manes.06G163400.v8.1",1659.26231936595,-0.342240976370593,0.072846297132286,-4.69812454226872,2.62561318238106e-06,0.0012575406356687,"Manes.06G163400","","","RNA binding; structural constituent of ribosome; ribosome; translation; small ribosomal subunit",NA,"(1 of 3) K02981 - small subunit ribosomal protein S2e (RP-S2e, RPS2)","GO:0003723 GO:0003735 GO:0005840 GO:0006412 GO:0015935","KOG0877","K02981","PF00333 PF03719","PTHR13718 PTHR13718:SF69","Ribosomal protein S5 family protein"
"42","Manes.05G140400.v8.1",47042.8457805842,0.297494733206962,0.0635933100103819,4.67808222529059,2.89570433703061e-06,0.00135387966824453,"Manes.05G140400","","","response to stress; response to water",NA,"(1 of 4) PF00257 - Dehydrin (Dehydrin)","GO:0006950 GO:0009415","","","PF00257","PTHR33346","cold-regulated 47"
"43","Manes.06G023200.v8.1",15.6324245853644,-0.507676654161422,0.109735402330895,-4.6263707370442,3.72128935616109e-06,0.00169941765318454,"Manes.06G023200","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG1187","","PF00069","PTHR27001 PTHR27001:SF34","Protein kinase superfamily protein"
"44","Manes.11G053700.v8.1",56.9588827818038,0.321452651278625,0.0699430089635436,4.59592253810779,4.30838747408493e-06,0.00192281374610468,"Manes.11G053700","PWY-1081","homogalacturonan degradation","polygalacturonase activity; carbohydrate metabolic process",NA,"(1 of 225) 3.2.1.15 - Polygalacturonase / Pectinase","GO:0004650 GO:0005975","","","PF00295","PTHR31375 PTHR31375:SF4","Pectin lyase-like superfamily protein"
"45","Manes.11G032000.v8.1",2.05776537757561,-1.04432775928287,0.227939438499217,-4.58160187705497,4.61427718284668e-06,0.00201356802310134,"Manes.11G032000","PWY-5083; PWY-6348","NAD/NADH phosphorylation and dephosphorylation; phosphate acquisition","acid phosphatase activity",NA,"(1 of 8) PF03767 - HAD superfamily, subfamily IIIB (Acid phosphatase) (Acid_phosphat_B)","GO:0003993","","","PF03767","PTHR31284 PTHR31284:SF5",""
"46","Manes.08G163200.v8.1",49.0313957624095,-0.50737357228722,0.111273847628244,-4.55968390688087,5.12306748011863e-06,0.0021080676536047,"Manes.08G163200","PWY-7267; PWY-5125; PWY-5153","anthocyanin biosynthesis (pelargonidin 3-<i>O</i>-glucoside); anthocyanin biosynthesis; anthocyanin biosynthesis (delphinidin 3-O-glucoside)","metabolic process; hexosyltransferase activity",NA,"(1 of 1) K12930 - anthocyanidin 3-O-glucosyltransferase (BZ1)","GO:0008152 GO:0016758","","K12930","PF00201","PTHR11926 PTHR11926:SF292","UDP-glucosyl transferase 78D2"
"47","Manes.12G021400.v8.1",319.333870054481,-0.123329752510626,0.0270041106844552,-4.56707328568389,4.94581132799376e-06,0.0021080676536047,"Manes.12G021400","","","",NA,"(1 of 2) PTHR32091:SF0 - EUKARYOTIC INITIATION FACTOR 4B-RELATED","","","","PF06273","PTHR32091 PTHR32091:SF0","eukaryotic initiation factor 4B2"
"48","Manes.15G109300.v8.1",566.448430713514,-0.313437005774031,0.0687593328550902,-4.55846490591462,5.15288727264987e-06,0.0021080676536047,"Manes.15G109300","","","",NA,"(1 of 13) PF03080//PF14365 - Domain of unknown function (DUF239) (DUF239) // Domain of unknown function (DUF4409) (DUF4409)","","","","PF03080 PF14365","PTHR31589 PTHR31589:SF24","Protein of Unknown Function (DUF239)"
"49","Manes.08G082622.v8.1",29.802209536273,1.10217065664556,0.242424573402447,4.5464477514656,5.45589058686747e-06,0.00215518772401337,"Manes.08G082622","","","",NA,"(1 of 1) PTHR11527//PTHR11527:SF153 - SMALL HEAT-SHOCK PROTEIN  HSP20  FAMILY // SUBFAMILY NOT NAMED","","","K13993","PF00011","PTHR11527 PTHR11527:SF153",""
"50","Manes.18G065500.v8.1",104.912065692631,-0.52757095958059,0.116071383027621,-4.54522851213936,5.48756868160454e-06,0.00215518772401337,"Manes.18G065500","PWY-6164; ARO-PWY","3-dehydroquinate biosynthesis I; chorismate biosynthesis I","3-deoxy-7-phosphoheptulonate synthase activity; aromatic amino acid family biosynthetic process",NA,"(1 of 2) PTHR21337//PTHR21337:SF7 - PHOSPHO-2-DEHYDRO-3-DEOXYHEPTONATE ALDOLASE 1, 2 // SUBFAMILY NOT NAMED","GO:0003849 GO:0009073","","K01626","PF01474","PTHR21337 PTHR21337:SF7","Class-II DAHP synthetase family protein"
"51","Manes.11G120950.v8.1",6.23046682537367,0.46613835550317,0.102825380469555,4.53330056620782,5.80690926384854e-06,0.0022358877885136,"Manes.11G120950","","","",NA,"","","","","","",""
"52","Manes.03G114700.v8.1",227.365528090356,0.181007978558441,0.040132082643666,4.51030613500965,6.47341375717272e-06,0.00238410211561584,"Manes.03G114700","","","",NA,"(1 of 1) PF12584 - Trafficking protein particle complex subunit 10, TRAPPC10 (TRAPPC10)","","","","PF11817 PF12584","PTHR13251","CLUB"
"53","Manes.12G051600.v8.1",156.971124264489,0.393127774247577,0.0872152991099295,4.50755519111462,6.55788756550842e-06,0.00238410211561584,"Manes.12G051600","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 1) PTHR24351:SF69 - AGC (CAMP-DEPENDENT, CGMP-DEPENDENT AND PROTEIN KINASE C) KINASE FAMILY PROTEIN-RELATED","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG0610","","PF00069 PF07714","PTHR24351 PTHR24351:SF69","AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein"
"54","Manes.14G073900.v8.1",85.412616538236,-0.293662998850162,0.0652045692704243,-4.50371810037188,6.67747702596483e-06,0.00238410211561584,"Manes.14G073900","","","nucleotide binding; ATP biosynthetic process; ATP hydrolysis activity; metal ion binding",NA,"(1 of 6) PTHR24093:SF264 - ATPASE 4, PLASMA MEMBRANE-TYPE","GO:0000166 GO:0006754 GO:0016021 GO:0016887 GO:0046872","","K01535","PF00122 PF00690 PF00702","PTHR24093 PTHR24093:SF264","H(+)-ATPase 11"
"55","Manes.14G103600.v8.1",13.0908497991575,-0.847027638187134,0.187926520234489,-4.50722780973244,6.56801047114832e-06,0.00238410211561584,"Manes.14G103600","","","response to stress",NA,"(1 of 2) PTHR31964//PTHR31964:SF55 - FAMILY NOT NAMED // ADENINE NUCLEOTIDE ALPHA HYDROLASES-LIKE SUPERFAMILY PROTEIN","GO:0006950","","","PF00582","PTHR31964 PTHR31964:SF55",""
"56","Manes.08G174200.v8.1",123.135808347578,-0.151419831723342,0.033658850283351,-4.49866321780575,6.83820858810402e-06,0.00239789110793926,"Manes.08G174200","","","",NA,"","","","","","PTHR36792 PTHR36792:SF2","(1 of 7) PF08238 - Sel1 repeat (Sel1)"
"57","Manes.18G143400.v8.1",124.672010582032,0.338666465728163,0.0754706114872117,4.48739527949298,7.20992311894288e-06,0.00248388175941546,"Manes.18G143400","","","",NA,"(1 of 82) 5.2.1.8 - Peptidylprolyl isomerase / Rotamase","","","","","",""
"58","Manes.11G085200.v8.1",45.3403629243636,0.695581573355127,0.155346473933021,4.4776141726592,7.54818610353713e-06,0.00255558156060618,"Manes.11G085200","","","",NA,"(1 of 13) PF14364 - Domain of unknown function (DUF4408) (DUF4408)","","","","PF14364","PTHR33640 PTHR33640:SF3","(1 of 11) PF14364 - Domain of unknown function (DUF4408) (DUF4408)"
"59","Manes.12G149700.v8.1",146.500578669226,-0.242235996509167,0.0542503886015798,-4.4651476745756,8.00135432404181e-06,0.00266309482815608,"Manes.12G149700","","","protein binding; signal transduction; ADP binding",NA,"(1 of 4) PTHR11017:SF169 - DISEASE RESISTANCE PROTEIN-RELATED","GO:0005515 GO:0007165 GO:0043531","KOG4658","","PF00931 PF13676","PTHR11017 PTHR11017:SF169",""
"60","Manes.18G007380.v8.1",72.0703373427037,-0.43740077761815,0.0981090324884514,-4.45831302708685,8.26072080276406e-06,0.00270359624006463,"Manes.18G007380","PWY-5486; PWY-6333; PWY-6802; PWY66-21; PWY66-389","pyruvate fermentation to ethanol II; acetaldehyde biosynthesis I; salidroside biosynthesis; ethanol degradation II; phytol degradation","zinc ion binding; oxidoreductase activity","carb","(1 of 1) PTHR11695//PTHR11695:SF490 - ALCOHOL DEHYDROGENASE RELATED // SUBFAMILY NOT NAMED","GO:0008270 GO:0016491 GO:0055114","","K00121","PF00107 PF08240","PTHR11695 PTHR11695:SF490","Zinc-binding alcohol dehydrogenase family protein"
"61","Manes.18G053300.v8.1",3.40086341172256,-1.19397099063385,0.268303307001609,-4.45007929263686,8.58385909467044e-06,0.00276329903347612,"Manes.18G053300","","","",NA,"(1 of 2) PTHR22950:SF278 - AMINO ACID PERMEASE 1-RELATED","","KOG1303","","PF01490","PTHR22950 PTHR22950:SF278","amino acid permease 6"
"62","Manes.02G098700.v8.1",44.2628124729438,0.459428810985043,0.104331838647845,4.40353411709505,1.06501526089457e-05,0.00331907740314735,"Manes.02G098700","","","catalytic activity",NA,"(1 of 1) PTHR10992//PTHR10992:SF804 - ALPHA/BETA HYDROLASE FOLD-CONTAINING PROTEIN // SUBFAMILY NOT NAMED","GO:0003824","KOG4178","","PF00561","PTHR10992 PTHR10992:SF804","alpha/beta-Hydrolases superfamily protein"
"63","Manes.03G059750.v8.1",32.481104540682,0.331853176795179,0.0755674514775617,4.39148297721429,1.12580151122746e-05,0.00331907740314735,"Manes.03G059750","","","",NA,"(1 of 19) PF10604 - Polyketide cyclase / dehydrase and lipid transport (Polyketide_cyc2)","","","","PF10604","PTHR33789",""
"64","Manes.03G099300.v8.1",3.69514378271627,-0.926230169449244,0.211000254244216,-4.38971115350982,1.13501321261279e-05,0.00331907740314735,"Manes.03G099300","","","",NA,"","","","","","",""
"65","Manes.04G152300.v8.1",2.75620296741019,-1.38997422624485,0.316840704097797,-4.38698124410119,1.14934696447533e-05,0.00331907740314735,"Manes.04G152300","","","nucleotide binding; ATP biosynthetic process; ATP hydrolysis activity; metal ion binding",NA,"(1 of 4) PTHR24093:SF355 - ATPASE 1, PLASMA MEMBRANE-TYPE-RELATED","GO:0000166 GO:0006754 GO:0016021 GO:0016887 GO:0046872","","K01535","PF00122 PF00690 PF00702","PTHR24093 PTHR24093:SF355","autoinhibited H(+)-ATPase isoform 10"
"66","Manes.09G180600.v8.1",49.654513696639,-0.279035044914435,0.063560183359226,-4.39009188090914,1.13302776396029e-05,0.00331907740314735,"Manes.09G180600","","","",NA,"","","","","","",""
